"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Agrostis stolonifera",-109.331312,33.648365,"cdc,gass84,inmafu","US",NA,"PRESENT",470,"DES","1846545327","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3222439","PRESERVED_SPECIMEN",1981,7,20,"1981-07-20","WGS84",NA,"DES00022702"
"Agrostis stolonifera",-109.4829385,44.4471407,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073917944",NA,"PRESERVED_SPECIMEN",1981,7,27,"1981-07-27","WGS84",NA,"83180"
"Agrostis stolonifera",-109.2909344,44.5426412,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073942559",NA,"PRESERVED_SPECIMEN",1981,7,10,"1981-07-10","WGS84",NA,"82826"
"Agrostis stolonifera",-109.5012288,43.6482471,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073770476",NA,"PRESERVED_SPECIMEN",1981,7,29,"1981-07-29","WGS84",NA,"82778"
"Agrostis stolonifera",-103.931085,44.489891,"cdc,inmafu","US",NA,"PRESENT",969,"BHSC","2632244371","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938101","PRESERVED_SPECIMEN",1981,8,27,"1981-08-27","WGS84",NA,"BHSC0010790"
"Agrostis stolonifera",-107.9386,39.0104,"cdc,inmafu","US",NA,"PRESENT",969,"DES","1846545353","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3222487","PRESERVED_SPECIMEN",1981,8,6,"1981-08-06","WGS84",NA,"DES00023706"
"Agrostis stolonifera",-106.439469,35.290874,"cdc,colmafu,inmafu","US",NA,"PRESENT",500,"UNM","1843841533","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051389","PRESERVED_SPECIMEN",1981,8,3,"1981-08-03","WGS84",NA,"UNM0095941"
"Agrostis stolonifera",-103.920757,44.37386,"cdc,inmafu","US",NA,"PRESENT",210,"BHSC","2632244370","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938102","PRESERVED_SPECIMEN",1981,9,3,"1981-09-03","WGS84",NA,"BHSC0010801"
"Agrostis stolonifera",-103.940622,44.452632,"cdc,inmafu","US",NA,"PRESENT",969,"BHSC","2632245584","https://ngpherbaria.org/portal/collections/individual/index.php?occid=25004028","PRESERVED_SPECIMEN",1981,9,4,"1981-09-04","WGS84",NA,"BHSC0044250"
"Agrostis stolonifera",-107.1848369,41.1417901,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073788789",NA,"PRESERVED_SPECIMEN",1981,9,2,"1981-09-02","WGS84",NA,"82621"
"Agrostis stolonifera",-78.199071,39.179449,"cdc,gass84,inmafu","US",NA,"PRESENT",174,"LFCC","3357423214","https://www.sernecportal.org/portal/collections/individual/index.php?occid=23548166","PRESERVED_SPECIMEN",1980,6,29,"1980-06-29","WGS84",NA,"LFCC-0002777"
"Agrostis stolonifera",-106.8116617,44.3353585,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073778550",NA,"PRESERVED_SPECIMEN",1980,7,20,"1980-07-20","WGS84",NA,"95644"
"Agrostis stolonifera",-78.064529,39.064489,"cdc,gass84,inmafu","US",NA,"PRESENT",492,"LFCC","3357423569","https://www.sernecportal.org/portal/collections/individual/index.php?occid=23874487","PRESERVED_SPECIMEN",1980,8,25,"1980-08-25","WGS84",NA,"LFCC-0003116"
"Agrostis stolonifera",-96.398224,46.811205,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265463208","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24092","PRESERVED_SPECIMEN",1980,8,27,"1980-08-27","WGS84",NA,"734567"
"Agrostis stolonifera",-109.2262914,41.0926783,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073905294",NA,"PRESERVED_SPECIMEN",1980,8,25,"1980-08-25","WGS84",NA,"95639"
"Agrostis stolonifera",-117.691598,34.378673,"cdc,inmafu","US",NA,"PRESENT",160,"RSA","2430527298","https://cch2.org/portal/collections/individual/index.php?occid=937064","PRESERVED_SPECIMEN",1980,8,19,"1980-08-19","WGS84",NA,NA
"Agrostis stolonifera",-108.9394857,41.2802775,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073775690",NA,"PRESERVED_SPECIMEN",1980,8,2,"1980-08-02","WGS84",NA,"95640"
"Agrostis stolonifera",-107.3603741,44.0695572,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073895690",NA,"PRESERVED_SPECIMEN",1980,8,14,"1980-08-14","WGS84",NA,"95642"
"Agrostis stolonifera",-76.680386,37.08507,"cdc,cdround,gass84,inmafu","US",NA,"PRESENT",500,"ODU","3496974106","https://sernecportal.org/portal/collections/individual/index.php?occid=21869844","PRESERVED_SPECIMEN",1979,6,7,"1979-06-07","WGS84",NA,"ODU00006761"
"Agrostis stolonifera",-111.455051,36.740583,"cdc,inmafu,diffown","US",NA,"PRESENT",10,"ASC","3091222936","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1054880","PRESERVED_SPECIMEN",1979,7,24,"1979-07-24","WGS84",NA,"ASC00037652"
"Agrostis stolonifera",-119.1527,38.1648,"cdc,inmafu","US",NA,"PRESENT",300,"HSC","2982021193","https://cch2.org/portal/collections/individual/index.php?occid=1819874","PRESERVED_SPECIMEN",1979,7,28,"1979-07-28","WGS84",NA,NA
"Agrostis stolonifera",-106.7109602,44.4537582,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073791645",NA,"PRESERVED_SPECIMEN",1979,7,12,"1979-07-12","WGS84",NA,"93254"
"Agrostis stolonifera",-98.15616,42.421233,"cdc,inmafu","US",NA,"PRESENT",284,"BHSC","2632244435","https://ngpherbaria.org/portal/collections/individual/index.php?occid=25003995","PRESERVED_SPECIMEN",1979,7,2,"1979-07-02","WGS84",NA,"BHSC0009618"
"Agrostis stolonifera",-117.21715,34.26429,"cdc,inmafu","US",NA,"PRESENT",400,"RSA","2430225463","https://cch2.org/portal/collections/individual/index.php?occid=664782","PRESERVED_SPECIMEN",1979,7,12,"1979-07-12","WGS84",NA,NA
"Agrostis stolonifera",-119.128408,38.149007,"cdc,inmafu","US",NA,"PRESENT",300,"HSC","2982022188","https://cch2.org/portal/collections/individual/index.php?occid=1819814","PRESERVED_SPECIMEN",1979,8,3,"1979-08-03","WGS84",NA,NA
"Agrostis stolonifera",-111.735504,35.024847,"cdc,inmafu","US",NA,"PRESENT",10,"ASC","3091275583","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2074803","PRESERVED_SPECIMEN",1979,8,27,"1979-08-27","WGS84",NA,"ASC00047219"
"Agrostis stolonifera",-107.528871,43.4062619,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073795707",NA,"PRESERVED_SPECIMEN",1979,8,1,"1979-08-01","WGS84",NA,"95643"
"Agrostis stolonifera",-108.8938,38.7769,"cdc,inmafu","US",NA,"PRESENT",969,"MESA","3783626265","https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3346697","PRESERVED_SPECIMEN",1979,8,10,"1979-08-10","WGS84",NA,"MESA00332"
"Agrostis stolonifera",-111.4125,34.81667,"cdc,gass84,inmano","US",NA,"PRESENT",90,"USFS","4400862541","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4172713","PRESERVED_SPECIMEN",1979,8,28,"1979-08-28","WGS84",NA,"147"
"Agrostis stolonifera",-107.0814728,44.6290547,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073825847",NA,"PRESERVED_SPECIMEN",1979,8,4,"1979-08-04","WGS84",NA,"95641"
"Agrostis stolonifera",-105.77699,32.830067,"cdc,colmafu,inmafu","US",NA,"PRESENT",494,"UTEP","3413519722","http://arctos.database.museum/guid/UTEP:Herb:72655","PRESERVED_SPECIMEN",1979,8,9,"1979-08-09","WGS84",NA,"UTEP:Herb:72655"
"Agrostis stolonifera",-111.74167,34.88528,"cdc,inmafu","US",NA,"PRESENT",10,"ASC","3091275576","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2074806","PRESERVED_SPECIMEN",1979,9,12,"1979-09-12","WGS84",NA,"ASC00045113"
"Agrostis stolonifera",-103.868219,44.498847,"cdc,inmafu","US",NA,"PRESENT",45,"BHSC","2632244539","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938095","PRESERVED_SPECIMEN",1979,9,11,"1979-09-11","WGS84",NA,"BHSC0009743"
"Agrostis stolonifera",-103.992013,44.566016,"cdc,inmafu","US",NA,"PRESENT",129,"BHSC","2632244537","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938096","PRESERVED_SPECIMEN",1979,9,21,"1979-09-21","WGS84",NA,"BHSC0009763"
"Agrostis stolonifera",-103.993772,44.566781,"cdc,inmafu","US",NA,"PRESENT",163,"BHSC","2632244536","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938098","PRESERVED_SPECIMEN",1979,9,21,"1979-09-21","WGS84",NA,"BHSC0009957"
"Agrostis stolonifera",-122.918817,45.454886,"cdc,gass84,incomis,inmafu","US",NA,"PRESENT",650,"HPSU","4070163044",NA,"PRESERVED_SPECIMEN",1979,12,26,"1979-12-26","WGS84",NA,"18895"
"Agrostis stolonifera",-72.548505,41.275214,"cdc,colmafu,inmafu","US",NA,"PRESENT",425,"CM","2858986925","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11672334","PRESERVED_SPECIMEN",1978,7,11,"1978-07-11","WGS84",NA,"CM204670"
"Agrostis stolonifera",-121.671944,39.8825,"cdc,ambinst","US",NA,"PRESENT",402,"CHSC","2417957320","https://cch2.org/portal/collections/individual/index.php?occid=2041195","PRESERVED_SPECIMEN",1978,7,18,"1978-07-18","WGS84",NA,"CHSC028544"
"Agrostis stolonifera",-121.401667,39.645833,"cdc,ambinst","US",NA,"PRESENT",805,"CHSC","2417958054","https://cch2.org/portal/collections/individual/index.php?occid=2041212","PRESERVED_SPECIMEN",1978,7,21,"1978-07-21","WGS84",NA,"CHSC028561"
"Agrostis stolonifera",-116.339357,40.784769,"cdc,colmafu,inmafu","US",NA,"PRESENT",969,"RENO","4404972484","https://intermountainbiota.org/portal/collections/individual/index.php?occid=4342107","PRESERVED_SPECIMEN",1978,7,18,"1978-07-18","WGS84",NA,"27286"
"Agrostis stolonifera",-117.7565,36.1207,"cdc,inmafu","US",NA,"PRESENT",650,"RSA","2430455464","https://cch2.org/portal/collections/individual/index.php?occid=707168","PRESERVED_SPECIMEN",1978,7,16,"1978-07-16","WGS84",NA,NA
"Agrostis stolonifera",-116.9690158,48.5947674,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073837352",NA,"PRESERVED_SPECIMEN",1978,7,10,"1978-07-10","WGS84",NA,"96415"
"Agrostis stolonifera",-122.29753,41.81089,"cdc,inmafu","US",NA,"PRESENT",485,"HSC","2982012765","https://cch2.org/portal/collections/individual/index.php?occid=1791314","PRESERVED_SPECIMEN",1978,8,31,"1978-08-31","WGS84",NA,NA
"Agrostis stolonifera",-89.184429,48.452136,"cdc,inmafu","CA",NA,"PRESENT",128,"UWL","4092594404","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009035","PRESERVED_SPECIMEN",1978,8,2,"1978-08-02","WGS84",NA,"UWL0002941"
"Agrostis stolonifera",-119.098,34.109,"cdc,inmafu","US",NA,"PRESENT",700,"SBBG","3053417533","https://cch2.org/portal/collections/individual/index.php?occid=37350","PRESERVED_SPECIMEN",1977,5,25,"1977-05-25","WGS84",NA,"119497"
"Agrostis stolonifera",-78.286176,38.967654,"cdc,inmafu","US",NA,"PRESENT",177,"LFCC","3357428920","https://www.sernecportal.org/portal/collections/individual/index.php?occid=23873855","PRESERVED_SPECIMEN",1977,6,26,"1977-06-26","WGS84",NA,"LFCC-0003092"
"Agrostis stolonifera",-103.872446,44.495074,"cdc,inmafu","US",NA,"PRESENT",166,"BHSC","2632244535","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938092","PRESERVED_SPECIMEN",1977,6,18,"1977-06-18","WGS84",NA,"BHSC0008305"
"Agrostis stolonifera",-119.86,34.4141,"cdc,ambinst","US",NA,"PRESENT",200,"UCSB","2270253727","https://cch2.org/portal/collections/individual/index.php?occid=293836","PRESERVED_SPECIMEN",1977,6,6,"1977-06-06","WGS84",NA,NA
"Agrostis stolonifera",-89.79,33.77,"cdc,gass84,inmafu","US",NA,"PRESENT",1000,"SFV","2575148500","https://cch2.org/portal/collections/individual/index.php?occid=3756499","PRESERVED_SPECIMEN",1977,6,14,"1977-06-14","WGS84",NA,"SFV115114"
"Agrostis stolonifera",-111.45925,44.12601,"cdc,incomis,inmafu","US",NA,"PRESENT",500,"SRP","4068949408",NA,"PRESERVED_SPECIMEN",1977,7,29,"1977-07-29","WGS84",NA,"69285"
"Agrostis stolonifera",-103.931637,44.49214,"cdc,inmafu","US",NA,"PRESENT",716,"BHSC","2632244372","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938100","PRESERVED_SPECIMEN",1977,7,7,"1977-07-07","WGS84",NA,"BHSC0010061"
"Agrostis stolonifera",-103.963265,44.349891,"cdc,inmafu","US",NA,"PRESENT",497,"BHSC","2632244317","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938200","PRESERVED_SPECIMEN",1977,7,27,"1977-07-27","WGS84",NA,"BHSC0024601"
"Agrostis stolonifera",-111.45926,44.126011,"cdc,incomis,inmafu","US",NA,"PRESENT",500,"IDS","4073701336",NA,"PRESERVED_SPECIMEN",1977,7,29,"1977-07-29","WGS84",NA,"2012.012"
"Agrostis stolonifera",-111.701317,35.09487,"cdc,inmafu","US",NA,"PRESENT",600,"ASC","3091227158","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2104996","PRESERVED_SPECIMEN",1977,9,2,"1977-09-02","WGS84",NA,"ASC00032482"
"Agrostis stolonifera",-124.15843,40.81024,"cdc,inmafu","US",NA,"PRESENT",518,"HSC","2982012412","https://cch2.org/portal/collections/individual/index.php?occid=1784394","PRESERVED_SPECIMEN",1976,7,15,"1976-07-15","WGS84",NA,NA
"Agrostis stolonifera",-123.571667,40.301389,"cdc,cdround,inmafu","US",NA,"PRESENT",805,"HSC","2982059513","https://cch2.org/portal/collections/individual/index.php?occid=1786583","PRESERVED_SPECIMEN",1976,7,28,"1976-07-28","WGS84",NA,NA
"Agrostis stolonifera",-116.9654,34.2203,"cdc,inmafu","US",NA,"PRESENT",400,"RSA","2430360130","https://cch2.org/portal/collections/individual/index.php?occid=674517","PRESERVED_SPECIMEN",1976,7,15,"1976-07-15","WGS84",NA,NA
"Agrostis stolonifera",-81.020358,49.063124,"cdc,inmafu","CA",NA,"PRESENT",399,"UWL","4092594410","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009038","PRESERVED_SPECIMEN",1976,7,6,"1976-07-06","WGS84",NA,"UWL0002944"
"Agrostis stolonifera",-88.621626,41.754726,"cdc,inmafu","US",NA,"PRESENT",969,"DEK","4533910072","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20426994","PRESERVED_SPECIMEN",1976,8,10,"1976-08-10","WGS84",NA,"DEK000094683"
"Agrostis stolonifera",-108.874802,31.526014,"cdc,cdround,colmafu,inmafu","US",NA,"PRESENT",500,"UNM","1843841416","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051365","PRESERVED_SPECIMEN",1976,8,6,"1976-08-06","WGS84",NA,"UNM0095931"
"Agrostis stolonifera",-119.740502,38.937218,"cdc,colmafu,inmafu","US",NA,"PRESENT",90,"RENO","4404904266","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335977","PRESERVED_SPECIMEN",1976,8,1,"1976-08-01","WGS84",NA,"13064"
"Agrostis stolonifera",-89.190114,48.476056,"cdc,inmafu","CA",NA,"PRESENT",212,"UWL","4092594408","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009039","PRESERVED_SPECIMEN",1976,8,2,"1976-08-02","WGS84",NA,"UWL0002945"
"Agrostis stolonifera",-123.9582,41.8475,"cdc,inmafu","US",NA,"PRESENT",100,"HSC","2982053678","https://cch2.org/portal/collections/individual/index.php?occid=1790151","PRESERVED_SPECIMEN",1975,6,7,"1975-06-07","WGS84",NA,NA
"Agrostis stolonifera",-123.8078,41.9674,"cdc,inmafu","US",NA,"PRESENT",185,"HSC","2982059691","https://cch2.org/portal/collections/individual/index.php?occid=1790155","PRESERVED_SPECIMEN",1975,6,18,"1975-06-18","WGS84",NA,NA
"Agrostis stolonifera",-123.8232,41.9463,"cdc,inmafu","US",NA,"PRESENT",100,"HSC","2982011707","https://cch2.org/portal/collections/individual/index.php?occid=1790159","PRESERVED_SPECIMEN",1975,6,26,"1975-06-26","WGS84",NA,NA
"Agrostis stolonifera",-119.070992,39.54428,"cdc,colmafu,inmafu","US",NA,"PRESENT",100,"RENO","4404904288","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335987","PRESERVED_SPECIMEN",1975,6,27,"1975-06-27","WGS84",NA,"13074"
"Agrostis stolonifera",-86.090924,44.631944,"gass84","US",NA,"PRESENT",1.51,"MICH","1988676583",NA,"PRESERVED_SPECIMEN",1975,7,2,"1975-07-02","WGS84",NA,"1309114"
"Agrostis stolonifera",-122.96101,40.35282,"cdc,inmafu","US",NA,"PRESENT",274,"HSC","2982019400","https://cch2.org/portal/collections/individual/index.php?occid=1784159","PRESERVED_SPECIMEN",1975,7,17,"1975-07-17","WGS84",NA,NA
"Agrostis stolonifera",-123.9584,41.8475,"cdc,inmafu","US",NA,"PRESENT",75,"HSC","2982015697","https://cch2.org/portal/collections/individual/index.php?occid=1790163","PRESERVED_SPECIMEN",1975,7,16,"1975-07-16","WGS84",NA,NA
"Agrostis stolonifera",-93.742954,38.742599,"cdc,gass84,inmafu","US",NA,"PRESENT",465,"DES","1846544818","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3221985","PRESERVED_SPECIMEN",1975,7,11,"1975-07-11","WGS84",NA,"DES00012292"
"Agrostis stolonifera",-116.897,33.3376,"cdc,gass84,ambinst","US",NA,"PRESENT",805,"SDSU","2382621395","https://cch2.org/portal/collections/individual/index.php?occid=375193","PRESERVED_SPECIMEN",1975,7,20,"1975-07-20","WGS84",NA,"SDSU00715"
"Agrostis stolonifera",-115.439367,41.980166,"cdc,colmafu,inmafu","US",NA,"PRESENT",696,"RENO","4404904264","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335964","PRESERVED_SPECIMEN",1975,7,27,"1975-07-27","WGS84",NA,"13051"
"Agrostis stolonifera",-92.153337,46.725893,"cdc,inmafu","US",NA,"PRESENT",745,"UWL","4092594409","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009037","PRESERVED_SPECIMEN",1975,7,24,"1975-07-24","WGS84",NA,"UWL0002943"
"Agrostis stolonifera",-117.21785,45.25684,"cdc,ambinst","US",NA,"PRESENT",805,"OSU","3820697126","https://oregonflora.org/collections/individual/index.php?occid=1081056","PRESERVED_SPECIMEN",1975,8,26,"1975-08-26","WGS84",NA,NA
"Agrostis stolonifera",-118.9654635,37.6466114,"cdc,cdrep,cdround,ambinst","US",NA,"PRESENT",163,"UCSB","2270254265","https://cch2.org/portal/collections/individual/index.php?occid=293837","PRESERVED_SPECIMEN",1975,8,30,"1975-08-30","WGS84",NA,NA
"Agrostis stolonifera",-111.2062703,43.2315396,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073917247",NA,"PRESERVED_SPECIMEN",1975,8,12,"1975-08-12","WGS84",NA,"67636"
"Agrostis stolonifera",-73.8828,45.5355,"colmafu,inmafu,diffown","CA",NA,"PRESENT",1000,"Université de Montréal Biodiversity Centre","473260563",NA,"PRESERVED_SPECIMEN",1975,9,29,"1975-09-29","WGS84","Marie-Victorin Herbarium (MT)","MT00108988"
"Agrostis stolonifera",-120.700638,39.2605449,"cdc,cdrep,inmafu","US",NA,"PRESENT",817,"DAV","2421679700","https://cch2.org/portal/collections/individual/index.php?occid=1305855","PRESERVED_SPECIMEN",1975,9,9,"1975-09-09","WGS84",NA,NA
"Agrostis stolonifera",-109.456473,34.065,"cdc,inmafu","US",NA,"PRESENT",600,"ASC","3091270767","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2105002","PRESERVED_SPECIMEN",1975,9,4,"1975-09-04","WGS84",NA,"ASC00035050"
"Agrostis stolonifera",-123.46629,38.723023,"cdc,inmafu","US",NA,"PRESENT",600,"DAV","2421692627","https://cch2.org/portal/collections/individual/index.php?occid=1320413","PRESERVED_SPECIMEN",1974,6,28,"1974-06-28","WGS84",NA,NA
"Agrostis stolonifera",-91.21955,43.833478,"cdc,inmafu","US",NA,"PRESENT",969,"UWL","4092594468","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009005","PRESERVED_SPECIMEN",1974,6,6,"1974-06-06","WGS84",NA,"UWL0002911"
"Agrostis stolonifera",-91.179322,43.80481,"cdc,inmafu","US",NA,"PRESENT",969,"UWL","4092594462","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009006","PRESERVED_SPECIMEN",1974,6,26,"1974-06-26","WGS84",NA,"UWL0002912"
"Agrostis stolonifera",-91.19582,43.783558,"cdc,inmafu","US",NA,"PRESENT",844,"UWL","4092594450","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009008","PRESERVED_SPECIMEN",1974,6,11,"1974-06-11","WGS84",NA,"UWL0002915"
"Agrostis stolonifera",-91.1998,43.761602,"cdc,inmafu","US",NA,"PRESENT",969,"UWL","4092594444","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009015","PRESERVED_SPECIMEN",1974,6,17,"1974-06-17","WGS84",NA,"UWL0002922"
"Agrostis stolonifera",-91.189934,43.789567,"cdc,inmafu","US",NA,"PRESENT",969,"UWL","4092594446","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009016","PRESERVED_SPECIMEN",1974,6,25,"1974-06-25","WGS84",NA,"UWL0002923"
"Agrostis stolonifera",-113.9216315,42.3801296,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073841881",NA,"PRESERVED_SPECIMEN",1974,7,18,"1974-07-18","WGS84",NA,"68603"
"Agrostis stolonifera",-119.881882,39.258929,"cdc,colmafu,inmafu","US",NA,"PRESENT",300,"RENO","4404969849","https://intermountainbiota.org/portal/collections/individual/index.php?occid=4342196","PRESERVED_SPECIMEN",1974,8,4,"1974-08-04","WGS84",NA,"27317"
"Agrostis stolonifera",-119.826977,39.336231,"cdc,colmafu,inmafu","US",NA,"PRESENT",969,"RENO","4404904302","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335986","PRESERVED_SPECIMEN",1974,8,12,"1974-08-12","WGS84",NA,"13073"
"Agrostis stolonifera",-122.6993,41.1991,"cdc,inmafu","US",NA,"PRESENT",267,"HSC","2982023086","https://cch2.org/portal/collections/individual/index.php?occid=1817986","PRESERVED_SPECIMEN",1974,9,14,"1974-09-14","WGS84",NA,NA
"Agrostis stolonifera",-111.726886,34.912377,"cdc,inmafu","US",NA,"PRESENT",20,"ASC","3091227140","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2104997","PRESERVED_SPECIMEN",1974,9,14,"1974-09-14","WGS84",NA,"ASC00027018"
"Agrostis stolonifera",-96.37004,39.20432,"gass84,ambcol","US",NA,"PRESENT",5.27,"KU","176869700",NA,"PRESERVED_SPECIMEN",1973,6,27,"1973-06-27","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","168583"
"Agrostis stolonifera",-83.652048,37.953605,"cdc,cdround,gass84,inmafu","US",NA,"PRESENT",1000,"ODU","3496974096","https://sernecportal.org/portal/collections/individual/index.php?occid=21869839","PRESERVED_SPECIMEN",1973,7,5,"1973-07-05","WGS84",NA,"ODU00006757"
"Agrostis stolonifera",-74.006056,45.988838,"colmafu,inmafu,diffown","CA",NA,"PRESENT",10,"Université de Montréal Biodiversity Centre","473499095",NA,"PRESERVED_SPECIMEN",1973,7,2,"1973-07-02","WGS84","Marie-Victorin Herbarium (MT)","MT00045773"
"Agrostis stolonifera",-119.903251,39.584354,"cdc,cdround,gass84,colmafu,inmafu","US",NA,"PRESENT",301,"RENO","4404904303","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335985","PRESERVED_SPECIMEN",1973,7,29,"1973-07-29","WGS84",NA,"13072"
"Agrostis stolonifera",-109.32,33.63,"cdc,gass84,colmafu,inmafu","US",NA,"PRESENT",200,"ASU","2270635081","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=715126","PRESERVED_SPECIMEN",1973,7,24,"1973-07-24","WGS84",NA,"ASU0062199"
"Agrostis stolonifera",-111.2808753,43.4588369,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073829819",NA,"PRESERVED_SPECIMEN",1973,7,26,"1973-07-26","WGS84",NA,"68192"
"Agrostis stolonifera",-123.1098,41.5336,"cdc,inmafu","US",NA,"PRESENT",248,"HSC","2982047254","https://cch2.org/portal/collections/individual/index.php?occid=1781495","PRESERVED_SPECIMEN",1973,8,14,"1973-08-14","WGS84",NA,NA
"Agrostis stolonifera",-112.385211,34.518806,"cdc,gass84,inmafu","US",NA,"PRESENT",678,"DES","1846544673","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3221859","PRESERVED_SPECIMEN",1973,8,20,"1973-08-20","WGS84",NA,"DES00009086"
"Agrostis stolonifera",-105.3506,36.783786,"cdc,gass84,colmafu,inmafu","US",NA,"PRESENT",1000,"UNM","1843841316","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051362","PRESERVED_SPECIMEN",1973,8,16,"1973-08-16","WGS84",NA,"UNM0095932"
"Agrostis stolonifera",-119.879565,39.251286,"cdc,colmafu,inmafu","US",NA,"PRESENT",1000,"RENO","4404969847","https://intermountainbiota.org/portal/collections/individual/index.php?occid=4342197","PRESERVED_SPECIMEN",1973,8,6,"1973-08-06","WGS84",NA,"27318"
"Agrostis stolonifera",-111.4547631,42.13605,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073896633",NA,"PRESERVED_SPECIMEN",1973,8,NA,"1973-08","WGS84",NA,"68193"
"Agrostis stolonifera",-92.055746,46.717996,"cdc,inmafu","US",NA,"PRESENT",954,"UWL","4092594422","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009019","PRESERVED_SPECIMEN",1973,9,24,"1973-09-24","WGS84",NA,"UWL0002926"
"Agrostis stolonifera",-91.159623,43.848275,"cdc,inmafu","US",NA,"PRESENT",969,"UWL","4092594451","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009009","PRESERVED_SPECIMEN",1972,6,15,"1972-06-15","WGS84",NA,"UWL0002916"
"Agrostis stolonifera",-91.120722,43.819564,"cdc,inmafu","US",NA,"PRESENT",969,"UWL","4092594421","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9009010","PRESERVED_SPECIMEN",1972,6,16,"1972-06-16","WGS84",NA,"UWL0002917"
"Agrostis stolonifera",-119.948625,39.611823,"cdc,colmafu,inmafu","US",NA,"PRESENT",301,"RENO","4404904267","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335976","PRESERVED_SPECIMEN",1972,7,6,"1972-07-06","WGS84",NA,"13063"
"Agrostis stolonifera",-123.89308,45.70547,"cdc,ambinst","US",NA,"PRESENT",805,"OSU","3820548924","https://oregonflora.org/collections/individual/index.php?occid=1028555","PRESERVED_SPECIMEN",1972,8,10,"1972-08-10","WGS84",NA,NA
