"species","decimalLongitude","decimalLatitude","issues","countryCode","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Axyris amaranthoides",-106.35098,39.21634,"cdc,ambinst","US","PRESENT",1000,"COLO","2573533814","https://botanydb.colorado.edu/collections/individual/index.php?occid=80106","PRESERVED_SPECIMEN",1992,8,12,"1992-08-12","WGS84",NA,"00233312"
"Axyris amaranthoides",-112.9469218,53.9234405,"cdrep,osiic,colmano,inmafu","CA","PRESENT",186,"University of Alberta Museums","2236595030","https://search.museums.ualberta.ca/12-167646","PRESERVED_SPECIMEN",1983,7,31,"1983-07-31","WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","141579"
"Axyris amaranthoides",-105.294601,38.917213,"cdc,cdround,ambinst","US","PRESENT",500,"COLO","2573485006","https://botanydb.colorado.edu/collections/individual/index.php?occid=80101","PRESERVED_SPECIMEN",1983,8,18,"1983-08-18","WGS84",NA,"00233262"
"Axyris amaranthoides",-105.282727,38.927813,"cdc,cdround,ambinst","US","PRESENT",1000,"COLO","2573481016","https://botanydb.colorado.edu/collections/individual/index.php?occid=80103","PRESERVED_SPECIMEN",1983,9,17,"1983-09-17","WGS84",NA,"00233288"
"Axyris amaranthoides",-105.287884,38.90793,"cdc,cdround,ambinst","US","PRESENT",1000,"COLO","2573477003","https://botanydb.colorado.edu/collections/individual/index.php?occid=80102","PRESERVED_SPECIMEN",1982,8,16,"1982-08-16","WGS84",NA,"00233270"
"Axyris amaranthoides",-105.20779,39.240467,"cdc,cdround,ambinst","US","PRESENT",1000,"COLO","2573536808","https://botanydb.colorado.edu/collections/individual/index.php?occid=80105","PRESERVED_SPECIMEN",1979,8,26,"1979-08-26","WGS84",NA,"00233304"
