"species","decimalLongitude","decimalLatitude","issues","countryCode","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Arenaria serpyllifolia",-95.74446,38.15249,"gass84,ambcol","US","PRESENT",4.74,"KU","176878119",NA,"PRESERVED_SPECIMEN",1973,6,10,"1973-06-10","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45574"
"Arenaria serpyllifolia",-96.85632,37.83326,"gass84,ambcol","US","PRESENT",3.03,"KU","176878120",NA,"PRESERVED_SPECIMEN",1973,6,12,"1973-06-12","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45576"
"Arenaria serpyllifolia",-96.25772,38.26245,"gass84,ambcol","US","PRESENT",6.56,"KU","176878121",NA,"PRESERVED_SPECIMEN",1973,6,11,"1973-06-11","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45577"
"Arenaria serpyllifolia",-95.30529,38.57709,"gass84,ambcol","US","PRESENT",3.52,"KU","176878109",NA,"PRESERVED_SPECIMEN",1973,7,9,"1973-07-09","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45558"
"Arenaria serpyllifolia",-95.17109,38.02364,"ambcol","US","PRESENT",906,"KU","176878769",NA,"PRESERVED_SPECIMEN",1973,7,3,"1973-07-03","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45598"
"Arenaria serpyllifolia",-93.622877,38.750118,"cdc,gass84,inmafu","US","PRESENT",291,"DES","1846530301","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3086521","PRESERVED_SPECIMEN",1972,4,14,"1972-04-14","WGS84",NA,"DES00012280"
"Arenaria serpyllifolia",-98.03874,37.27474,"gass84,ambcol","US","PRESENT",2.11,"KU","176878115",NA,"PRESERVED_SPECIMEN",1972,5,18,"1972-05-18","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45566"
"Arenaria serpyllifolia",-95.44447,37.3468,"gass84,ambcol","US","PRESENT",3.52,"KU","176878116",NA,"PRESERVED_SPECIMEN",1972,5,9,"1972-05-09","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45568"
"Arenaria serpyllifolia",-97.5749,39.10658,"gass84,ambcol","US","PRESENT",2.2,"KU","176878117",NA,"PRESERVED_SPECIMEN",1972,5,14,"1972-05-14","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45570"
"Arenaria serpyllifolia",-95.24319,37.66045,"gass84,ambcol","US","PRESENT",9.58,"KU","176878705",NA,"PRESERVED_SPECIMEN",1972,5,8,"1972-05-08","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45573"
"Arenaria serpyllifolia",-96.526222,39.231094,"ambcol","US","PRESENT",875,"KU","176878070",NA,"PRESERVED_SPECIMEN",1972,6,20,"1972-06-20","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45405"
"Arenaria serpyllifolia",-79.597547,41.008119,"cdc,colmafu,inmafu","US","PRESENT",860,"CM","2859359608","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11927496","PRESERVED_SPECIMEN",1972,7,6,"1972-07-06","WGS84",NA,"CM040008"
"Arenaria serpyllifolia",-95.06965,37.79382,"gass84,ambcol","US","PRESENT",4.06,"KU","176878105",NA,"PRESERVED_SPECIMEN",1971,5,20,"1971-05-20","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45456"
"Arenaria serpyllifolia",-95.43514,37.75594,"gass84,ambcol","US","PRESENT",4.07,"KU","176878580",NA,"PRESERVED_SPECIMEN",1971,5,20,"1971-05-20","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45457"
"Arenaria serpyllifolia",-119.807575,39.538163,"cdc,colmafu,inmafu","US","PRESENT",90,"RENO","4404902489","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5336847","PRESERVED_SPECIMEN",1971,5,15,"1971-05-15","WGS84",NA,"13937"
"Arenaria serpyllifolia",-116.0063409,45.9533826,"cdc,cdrep,incomis,inmafu","US","PRESENT",800,"ID","4073837956",NA,"PRESERVED_SPECIMEN",1971,5,7,"1971-05-07","WGS84",NA,"119275"
"Arenaria serpyllifolia",-114.6825208,46.9126893,"cdc,cdrep,incomis,inmafu","US","PRESENT",800,"ID","4073810725",NA,"PRESERVED_SPECIMEN",1971,7,2,"1971-07-02","WGS84",NA,"119150"
"Arenaria serpyllifolia",-94.76227,37.73659,"gass84,ambcol","US","PRESENT",1.78,"KU","176878106",NA,"PRESERVED_SPECIMEN",1970,5,8,"1970-05-08","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45458"
"Arenaria serpyllifolia",-95.07291,37.83048,"gass84,ambcol","US","PRESENT",4.02,"KU","176879023",NA,"PRESERVED_SPECIMEN",1970,6,19,"1970-06-19","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","45597"
