"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Agrostis scabra",-96.419961,47.073185,"cdc,gass84,ambcol","US",NA,"PRESENT",257,"MIN","2265463183","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24368","PRESERVED_SPECIMEN",1985,6,29,"1985-06-29","WGS84",NA,"792925"
"Agrostis scabra",-115.908,32.0461,"cdc,elmms,gass84,typstativ,inmano","MX",NA,"PRESENT",90,"CalBG","4168452629",NA,"PRESERVED_SPECIMEN",1985,6,6,"1985-06-06","WGS84","Puntos de presencia en Baja California","346331"
"Agrostis scabra",-83.37041,44.44672,"","US",NA,"PRESENT",969,"MICH","1988601706",NA,"PRESERVED_SPECIMEN",1985,7,24,"1985-07-24","WGS84",NA,"1304964"
"Agrostis scabra",-109.6978504,44.8921361,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073822434",NA,"PRESERVED_SPECIMEN",1985,7,20,"1985-07-20","WGS84",NA,"103537"
"Agrostis scabra",-117.37921,43.06776,"cdc,ambinst","US",NA,"PRESENT",805,"OSU","3820651945","https://oregonflora.org/collections/individual/index.php?occid=1004316","PRESERVED_SPECIMEN",1985,7,8,"1985-07-08","WGS84",NA,NA
"Agrostis scabra",-117.41938,43.02442,"cdc,ambinst","US",NA,"PRESENT",805,"OSU","3820690329","https://oregonflora.org/collections/individual/index.php?occid=1036846","PRESERVED_SPECIMEN",1985,7,8,"1985-07-08","WGS84",NA,NA
"Agrostis scabra",-119.944736,38.946837,"cdc,cdrep,inmafu","US",NA,"PRESENT",3,"SBBG","3053468420","https://cch2.org/portal/collections/individual/index.php?occid=135028","PRESERVED_SPECIMEN",1985,7,14,"1985-07-14","WGS84",NA,"115849"
"Agrostis scabra",-111.60861,35.255,"cdc,inmafu","US",NA,"PRESENT",10,"ASC","3091208922","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2075096","PRESERVED_SPECIMEN",1985,7,24,"1985-07-24","WGS84",NA,"ASC00050597"
"Agrostis scabra",-107.0206,42.511,"cdc","US",NA,"PRESENT",969,"USU","1986961021","https://intermountainbiota.org/portal/collections/individual/index.php?occid=256074","PRESERVED_SPECIMEN",1985,7,13,"1985-07-13","WGS84",NA,"UTC00200649"
"Agrostis scabra",-106.447319,39.531093,"cdc,cdround,ambinst","US",NA,"PRESENT",1000,"COLO","2573443581","https://botanydb.colorado.edu/collections/individual/index.php?occid=29802","PRESERVED_SPECIMEN",1985,7,29,"1985-07-29","WGS84",NA,"00462051"
"Agrostis scabra",-116.4267014,48.6380721,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073840628",NA,"PRESERVED_SPECIMEN",1985,7,22,"1985-07-22","WGS84",NA,"88720"
"Agrostis scabra",-110.0032604,44.9937333,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073915539",NA,"PRESERVED_SPECIMEN",1985,7,26,"1985-07-26","WGS84",NA,"103356"
"Agrostis scabra",-101.700456,52.466676,"cdc,inmafu","CA",NA,"PRESENT",587,"TENN","1989919526","https://sernecportal.org/portal/collections/individual/index.php?occid=10348910","PRESERVED_SPECIMEN",1985,8,1,"1985-08-01","WGS84",NA,"TENN-V-0028876"
"Agrostis scabra",-119.009655,37.608724,"cdc,inmafu","US",NA,"PRESENT",325,"OBI","2270172467","https://cch2.org/portal/collections/individual/index.php?occid=165036","PRESERVED_SPECIMEN",1985,8,23,"1985-08-23","WGS84",NA,"OBI171252"
"Agrostis scabra",-109.255556,40.6425,"cdc,ambinst","US",NA,"PRESENT",100,"COLO","2573395132","https://botanydb.colorado.edu/collections/individual/index.php?occid=189817","PRESERVED_SPECIMEN",1985,8,15,"1985-08-15","WGS84",NA,"01418318"
"Agrostis scabra",-107.6696646,42.4962704,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073885243",NA,"PRESERVED_SPECIMEN",1985,8,4,"1985-08-04","WGS84",NA,"95568"
"Agrostis scabra",-111.60111,34.99639,"cdc,inmafu","US",NA,"PRESENT",10,"ASC","3091208925","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2075098","PRESERVED_SPECIMEN",1985,8,16,"1985-08-16","WGS84",NA,"ASC00046081"
"Agrostis scabra",-103.675724,43.827118,"cdc,inmafu","US",NA,"PRESENT",506,"BHSC","2632244348","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938124","PRESERVED_SPECIMEN",1985,8,31,"1985-08-31","WGS84",NA,"BHSC0015676"
"Agrostis scabra",-103.921358,44.37386,"cdc,inmafu","US",NA,"PRESENT",235,"BHSC","2632244422","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938141","PRESERVED_SPECIMEN",1985,8,27,"1985-08-27","WGS84",NA,"BHSC0016949"
"Agrostis scabra",-103.981121,44.371223,"cdc,inmafu","US",NA,"PRESENT",409,"BHSC","2632244344","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24939457","PRESERVED_SPECIMEN",1985,8,27,"1985-08-27","WGS84",NA,"BHSC0024599"
"Agrostis scabra",-118.24831,37.89346,"cdc,colmafu,inmafu","US",NA,"PRESENT",30,"RENO","4404959958","https://intermountainbiota.org/portal/collections/individual/index.php?occid=28836721","PRESERVED_SPECIMEN",1985,8,14,"1985-08-14","WGS84",NA,"110217"
"Agrostis scabra",-121.464423,40.634049,"cdc,gass84,inmafu","US",NA,"PRESENT",1000,"DES","1846545584","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3222771","PRESERVED_SPECIMEN",1985,8,20,"1985-08-20","WGS84",NA,"DES00029765"
"Agrostis scabra",-120.66222,39.70167,"cdc,inmafu","US",NA,"PRESENT",550,"SJSU","2451556967","https://cch2.org/portal/collections/individual/index.php?occid=369970","PRESERVED_SPECIMEN",1985,8,27,"1985-08-27","WGS84",NA,"13946"
"Agrostis scabra",-109.894,32.694,"cdc,gass84,colmafu,inmafu","US",NA,"PRESENT",700,"ASU","2270636984","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=715158","PRESERVED_SPECIMEN",1985,8,6,"1985-08-06","WGS84",NA,"ASU0062258"
"Agrostis scabra",-84.16326,45.00737,"","US",NA,"PRESENT",969,"MICH","1989149258",NA,"PRESERVED_SPECIMEN",1985,8,2,"1985-08-02","WGS84",NA,"1304965"
"Agrostis scabra",-103.826938,44.47249,"cdc,inmafu","US",NA,"PRESENT",184,"BHSC","2632244345","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24939458","PRESERVED_SPECIMEN",1985,9,28,"1985-09-28","WGS84",NA,"BHSC0024600"
"Agrostis scabra",-115.4681,31.0352,"cdc,gass84,typstativ,inmano","MX",NA,"PRESENT",80,"CalBG","4168462014",NA,"PRESERVED_SPECIMEN",1985,9,2,"1985-09-02","WGS84","Puntos de presencia en Baja California","386721"
"Agrostis scabra",-115.475,31.008333,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",80,"FC-UABC","1893339808",NA,"PRESERVED_SPECIMEN",1985,9,1,"1985-09-01","WGS84","Flora (vascular) y fauna (aves) de los Parques Nacionales del estado de Baja California: Constitución de 1857 y Sierra San Pedro Mártir","004295"
"Agrostis scabra",-104.008333,23.008333,"cdc,cdround,elmms,gass84,typstativ,inmano","MX",NA,"PRESENT",70,"CIIDIR-IPN","1894529027",NA,"PRESERVED_SPECIMEN",1985,10,26,"1985-10-26","WGS84","Base de datos sobre la flora de Durango","NO DISPONIBLE"
"Agrostis scabra",-103.923056,23.620278,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",70,"INECOL","1893731344",NA,"PRESERVED_SPECIMEN",1985,10,26,"1985-10-26","WGS84","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, A.C., Centro Regional del Bajío","57980"
"Agrostis scabra",-104.15,23.282778,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",70,"CIIDIR-IPN","1895891247",NA,"PRESERVED_SPECIMEN",1985,10,26,"1985-10-26","WGS84","Manual de las gramíneas de Durango","NO DISPONIBLE"
"Agrostis scabra",-118.679,37.7932,"cdc,inmafu","US",NA,"PRESENT",750,"RSA","2430034456","https://cch2.org/portal/collections/individual/index.php?occid=1003817","PRESERVED_SPECIMEN",1984,7,14,"1984-07-14","WGS84",NA,NA
"Agrostis scabra",-118.6339,37.7789,"cdc,inmafu","US",NA,"PRESENT",850,"RSA","2430133331","https://cch2.org/portal/collections/individual/index.php?occid=1104722","PRESERVED_SPECIMEN",1984,7,15,"1984-07-15","WGS84",NA,NA
"Agrostis scabra",-107.157576,38.902439,"cdc,gass84,inmafu","US",NA,"PRESENT",1000,"DBG","2242369343","https://intermountainbiota.org/portal/collections/individual/index.php?occid=3043149","PRESERVED_SPECIMEN",1984,7,28,"1984-07-28","WGS84",NA,"KHD00016510"
"Agrostis scabra",-104.7116994,44.1462722,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073817505",NA,"PRESERVED_SPECIMEN",1984,7,15,"1984-07-15","WGS84",NA,"93170"
"Agrostis scabra",-108.635628,33.521711,"cdc,colmafu,inmafu","US",NA,"PRESENT",570,"UNM","1843841412","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051329","PRESERVED_SPECIMEN",1984,7,19,"1984-07-19","WGS84",NA,"UNM0095821"
"Agrostis scabra",-105.517238,35.800033,"cdc,inmafu","US",NA,"PRESENT",301,"VT","2573157723","https://nansh.org/portal/collections/individual/index.php?occid=7237014","PRESERVED_SPECIMEN",1984,8,19,"1984-08-19","WGS84",NA,"UVMVT125842"
"Agrostis scabra",-109.3418251,43.7058477,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073794652",NA,"PRESERVED_SPECIMEN",1984,8,16,"1984-08-16","WGS84",NA,"103442"
"Agrostis scabra",-103.520925,44.420144,"cdc,inmafu","US",NA,"PRESENT",57,"BHSC","2632244356","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938118","PRESERVED_SPECIMEN",1984,9,28,"1984-09-28","WGS84",NA,"BHSC0013372"
"Agrostis scabra",-115.4779,31.01627,"cdc,gass84,typstativ,incomis,inmafu,diffown","MX",NA,"PRESENT",80,"SDNHM","2629919433",NA,"PRESERVED_SPECIMEN",1984,10,24,"1984-10-24","WGS84","Puntos de presencia en Baja California","122753"
"Agrostis scabra",-118.545254,36.120959,"cdc,inmafu","US",NA,"PRESENT",800,"OBI","2270172672","https://cch2.org/portal/collections/individual/index.php?occid=165035","PRESERVED_SPECIMEN",1984,NA,NA,"1984","WGS84",NA,"OBI171255"
"Agrostis scabra",-111.2,31.41667,"cdc,ambinst","US",NA,"PRESENT",900,"COLO","2573395217","https://botanydb.colorado.edu/collections/individual/index.php?occid=189858","PRESERVED_SPECIMEN",1983,5,18,"1983-05-18","WGS84",NA,"01418722"
"Agrostis scabra",-116.823686,48.829259,"cdc,incomis,inmafu","US",NA,"PRESENT",569,"ID","4073778202",NA,"PRESERVED_SPECIMEN",1983,7,17,"1983-07-17","WGS84",NA,"97464"
"Agrostis scabra",-104.80525,44.471186,"cdc,ambinst","US",NA,"PRESENT",300,"COLO","2573396047","https://botanydb.colorado.edu/collections/individual/index.php?occid=189934","PRESERVED_SPECIMEN",1983,7,21,"1983-07-21","WGS84",NA,"01419480"
"Agrostis scabra",-121.2725,39.680278,"cdc,ambinst","US",NA,"PRESENT",402,"CHSC","2417967601","https://cch2.org/portal/collections/individual/index.php?occid=2050609","PRESERVED_SPECIMEN",1983,7,29,"1983-07-29","WGS84",NA,"CHSC039287"
"Agrostis scabra",-92.8,48.4833,"cdc,gass84,ambcol","US",NA,"PRESENT",587,"MIN","2265463032","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24354","PRESERVED_SPECIMEN",1983,7,21,"1983-07-21","WGS84",NA,"744458"
"Agrostis scabra",-96.572771,48.695736,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265465057","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24360","PRESERVED_SPECIMEN",1983,7,6,"1983-07-06","WGS84",NA,"753198"
"Agrostis scabra",-92.842322,48.433251,"cdc,ambcol","US",NA,"PRESENT",969,"MIN","2265464858","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24364","PRESERVED_SPECIMEN",1983,7,26,"1983-07-26","WGS84",NA,"774282"
"Agrostis scabra",-93.522541,48.051033,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265464601","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24366","PRESERVED_SPECIMEN",1983,7,20,"1983-07-20","WGS84",NA,"777619"
"Agrostis scabra",-116.1012964,48.8544749,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073870707",NA,"PRESERVED_SPECIMEN",1983,7,12,"1983-07-12","WGS84",NA,"80921"
"Agrostis scabra",-121.549444,40.095278,"cdc,ambinst","US",NA,"PRESENT",402,"CHSC","2417984506","https://cch2.org/portal/collections/individual/index.php?occid=2069728","PRESERVED_SPECIMEN",1983,8,3,"1983-08-03","WGS84",NA,"CHSC064253"
"Agrostis scabra",-109.58536,40.849286,"cdc,inmafu","US",NA,"PRESENT",1000,"Weber State University","2461264419","https://intermountainbiota.org/portal/collections/individual/index.php?occid=24036783","PRESERVED_SPECIMEN",1983,8,9,"1983-08-09","WGS84",NA,"WSCO007817"
"Agrostis scabra",-105.401473,39.340579,"cdc,gass84,inmafu","US",NA,"PRESENT",1000,"DBG","2242370656","https://intermountainbiota.org/portal/collections/individual/index.php?occid=3045221","PRESERVED_SPECIMEN",1983,8,5,"1983-08-05","WGS84",NA,"KHD00016511"
"Agrostis scabra",-113.696422,42.1061346,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073939031",NA,"PRESERVED_SPECIMEN",1983,8,2,"1983-08-02","WGS84",NA,"96489"
"Agrostis scabra",-109.84076,44.516304,"osiic,colmano,inmafu","US",1,"PRESENT",726,"University of Alberta Museums","883383118","https://search.museums.ualberta.ca/12-66751","PRESERVED_SPECIMEN",1983,8,13,"1983-08-13","WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","106600"
"Agrostis scabra",-108.058333,28.225,"cdc,cdround,elmms,gass84,typstativ,osiic,incomis,inmafu","MX",1,"PRESENT",60,"IBUNAM","1895114813",NA,"PRESERVED_SPECIMEN",1983,9,16,"1983-09-16","WGS84","Florística de las gramíneas de Chihuahua","1097496"
"Agrostis scabra",-115.4774,31.0145,"cdc,elmms,gass84,typstativ,inmano","MX",NA,"PRESENT",80,"CalBG","4168458033",NA,"PRESERVED_SPECIMEN",1983,9,18,"1983-09-18","WGS84","Puntos de presencia en Baja California","332992"
"Agrostis scabra",-100.041667,19.043333,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",90,"INECOL","1893631684",NA,"PRESERVED_SPECIMEN",1983,10,28,"1983-10-28","WGS84","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, A.C., Centro Regional del Bajío","57965"
"Agrostis scabra",-92.85,17.02,"cdc,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",90,"CNS-UT","1895370919",NA,"PRESERVED_SPECIMEN",1982,2,24,"1982-02-24","WGS84","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","00142513"
"Agrostis scabra",-91.938909,44.258107,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265465385","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24344","PRESERVED_SPECIMEN",1982,6,29,"1982-06-29","WGS84",NA,"738483"
"Agrostis scabra",-94.983808,44.549251,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265464061","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24349","PRESERVED_SPECIMEN",1982,6,12,"1982-06-12","WGS84",NA,"743573"
"Agrostis scabra",-95.35007,44.679529,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265463452","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24350","PRESERVED_SPECIMEN",1982,6,29,"1982-06-29","WGS84",NA,"743575"
"Agrostis scabra",-95.248,44.661661,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265463060","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24352","PRESERVED_SPECIMEN",1982,6,5,"1982-06-05","WGS84",NA,"743618"
"Agrostis scabra",-92.786545,45.003581,"cdc,gass84,ambcol","US",NA,"PRESENT",574,"MIN","2265463281","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24353","PRESERVED_SPECIMEN",1982,6,5,"1982-06-05","WGS84",NA,"743815"
"Agrostis scabra",-114.406001,44.176456,"cdc,incomis,inmafu","US",NA,"PRESENT",210,"ID","4073769456",NA,"PRESERVED_SPECIMEN",1982,7,29,"1982-07-29","WGS84",NA,"81046"
"Agrostis scabra",-104.5909949,44.0479736,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073763723",NA,"PRESERVED_SPECIMEN",1982,7,11,"1982-07-11","WGS84",NA,"93219"
"Agrostis scabra",-104.1340907,44.8871702,"cdrep,ambcol","US",NA,"PRESENT",0.72,"KU","176869296",NA,"PRESERVED_SPECIMEN",1982,7,12,"1982-07-12","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","169843"
"Agrostis scabra",-100.024902,42.697249,"ambcol","US",NA,"PRESENT",575,"KU","176869331",NA,"PRESERVED_SPECIMEN",1982,7,9,"1982-07-09","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","354978"
"Agrostis scabra",-120.9025,39.681389,"cdc,ambinst","US",NA,"PRESENT",402,"CHSC","2417962954","https://cch2.org/portal/collections/individual/index.php?occid=2048803","PRESERVED_SPECIMEN",1982,7,28,"1982-07-28","WGS84",NA,"CHSC037197"
"Agrostis scabra",-96.010767,45.159258,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265465195","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24345","PRESERVED_SPECIMEN",1982,7,9,"1982-07-09","WGS84",NA,"741461"
"Agrostis scabra",-96.235364,46.159245,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265464101","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24346","PRESERVED_SPECIMEN",1982,7,20,"1982-07-20","WGS84",NA,"741668"
"Agrostis scabra",-95.748006,45.810665,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265464103","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24347","PRESERVED_SPECIMEN",1982,7,27,"1982-07-27","WGS84",NA,"741669"
"Agrostis scabra",-95.245019,45.434262,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265464583","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24355","PRESERVED_SPECIMEN",1982,7,12,"1982-07-12","WGS84",NA,"744656"
"Agrostis scabra",-95.990565,45.130214,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265465311","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24356","PRESERVED_SPECIMEN",1982,7,25,"1982-07-25","WGS84",NA,"744768"
"Agrostis scabra",-92.759467,43.724883,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265463790","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24361","PRESERVED_SPECIMEN",1982,7,24,"1982-07-24","WGS84",NA,"758572"
"Agrostis scabra",-97.158333,19.058333,"cdc,cdround,elmms,gass84,typstativ,inmano","MX",NA,"PRESENT",80,"COTECOCA","1893411026",NA,"PRESERVED_SPECIMEN",1982,7,22,"1982-07-22","WGS84","Sistematización del Herbario Nacional Forestal Biól Luciano Vela Gálvez","46469"
"Agrostis scabra",-109.9663516,44.4181376,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073800183",NA,"PRESERVED_SPECIMEN",1982,7,18,"1982-07-18","WGS84",NA,"93336"
"Agrostis scabra",-104.056952,44.154725,"ambcol","US",NA,"PRESENT",969,"KU","176869635",NA,"PRESERVED_SPECIMEN",1982,8,2,"1982-08-02","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","169842"
"Agrostis scabra",-120.36647,39.271825,"cdc,inmafu","US",NA,"PRESENT",280,"DAV","2421677066","https://cch2.org/portal/collections/individual/index.php?occid=1303664","PRESERVED_SPECIMEN",1982,8,9,"1982-08-09","WGS84",NA,NA
"Agrostis scabra",-120.363267,39.274621,"cdc,inmafu","US",NA,"PRESENT",296,"DAV","2421676954","https://cch2.org/portal/collections/individual/index.php?occid=1303665","PRESERVED_SPECIMEN",1982,8,3,"1982-08-03","WGS84",NA,NA
"Agrostis scabra",-105.250786,38.925868,"cdc,cdround,ambinst","US",NA,"PRESENT",1000,"COLO","2573444785","https://botanydb.colorado.edu/collections/individual/index.php?occid=29727","PRESERVED_SPECIMEN",1982,8,16,"1982-08-16","WGS84",NA,"00459883"
"Agrostis scabra",-106.414752,35.217477,"cdc,gass84,colmafu,inmafu","US",NA,"PRESENT",1000,"UNM","1843841621","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051325","PRESERVED_SPECIMEN",1982,8,2,"1982-08-02","WGS84",NA,"UNM0094827"
"Agrostis scabra",-108.104,33.326,"cdc,colmafu,inmafu","US",NA,"PRESENT",570,"UNM","1843841160","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051336","PRESERVED_SPECIMEN",1982,8,14,"1982-08-14","WGS84",NA,"UNM0094817"
"Agrostis scabra",-117.906111,39.572778,"cdc,cdround,colmafu,inmafu","US",NA,"PRESENT",300,"RENO","4404971957","https://intermountainbiota.org/portal/collections/individual/index.php?occid=4342070","PRESERVED_SPECIMEN",1982,8,2,"1982-08-02","WGS84",NA,"27264"
"Agrostis scabra",-104.4472954,44.4798712,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073924946",NA,"PRESERVED_SPECIMEN",1982,8,5,"1982-08-05","WGS84",NA,"93169"
"Agrostis scabra",-117.9332,39.5556,"cdc,colmafu,inmafu","US",NA,"PRESENT",969,"RENO","4404904400","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5335948","PRESERVED_SPECIMEN",1982,8,2,"1982-08-02","WGS84",NA,"13034"
"Agrostis scabra",-86.123711,45.022953,"cdround,gass84","US",NA,"PRESENT",3.7,"MICH","1989267480",NA,"PRESERVED_SPECIMEN",1982,8,10,"1982-08-10","WGS84",NA,"1309005"
"Agrostis scabra",-121.450833,40.051389,"cdc,ambinst","US",NA,"PRESENT",402,"CHSC","2417972842","https://cch2.org/portal/collections/individual/index.php?occid=2056592","PRESERVED_SPECIMEN",1982,10,7,"1982-10-07","WGS84",NA,"CHSC046077"
"Agrostis scabra",-119.443293,38.188061,"cdc,colmafu,inmafu","US",NA,"PRESENT",301,"RENO","4404954749","https://intermountainbiota.org/portal/collections/individual/index.php?occid=4341158","PRESERVED_SPECIMEN",1981,6,25,"1981-06-25","WGS84",NA,"27220"
"Agrostis scabra",-119.075564,38.236457,"cdc,inmafu","US",NA,"PRESENT",195,"HSC","2982024196","https://cch2.org/portal/collections/individual/index.php?occid=1819816","PRESERVED_SPECIMEN",1981,7,8,"1981-07-08","WGS84",NA,NA
"Agrostis scabra",-107.95129,39.078975,"cdc,cdround,ambinst","US",NA,"PRESENT",500,"COLO","2573443436","https://botanydb.colorado.edu/collections/individual/index.php?occid=29796","PRESERVED_SPECIMEN",1981,7,27,"1981-07-27","WGS84",NA,"00461996"
"Agrostis scabra",-107.9573,39.0834,"cdc,inmafu","US",NA,"PRESENT",969,"DES","1846545352","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3222486","PRESERVED_SPECIMEN",1981,7,27,"1981-07-27","WGS84",NA,"DES00023705"
"Agrostis scabra",-109.4829385,44.4471407,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073781742",NA,"PRESERVED_SPECIMEN",1981,7,27,"1981-07-27","WGS84",NA,"83182"
"Agrostis scabra",-103.5919,43.6423,"gass84,ambcol","US",NA,"PRESENT",0.19,"KU","176869998",NA,"PRESERVED_SPECIMEN",1981,8,5,"1981-08-05","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","169663"
"Agrostis scabra",-118.2912,36.7245,"cdc,inmafu","US",NA,"PRESENT",550,"RSA","2430195115","https://cch2.org/portal/collections/individual/index.php?occid=1167169","PRESERVED_SPECIMEN",1981,8,12,"1981-08-12","WGS84",NA,NA
"Agrostis scabra",-106.950515,44.30694,"cdc,inmafu","US",NA,"PRESENT",969,"BHSC","2632245583","https://ngpherbaria.org/portal/collections/individual/index.php?occid=25004027","PRESERVED_SPECIMEN",1981,8,9,"1981-08-09","WGS84",NA,"BHSC0044249"
"Agrostis scabra",-107.65693,39.086394,"cdc,cdround,ambinst","US",NA,"PRESENT",1000,"COLO","2573440859","https://botanydb.colorado.edu/collections/individual/index.php?occid=29786","PRESERVED_SPECIMEN",1981,8,20,"1981-08-20","WGS84",NA,"00461897"
"Agrostis scabra",-118.831734,37.614358,"cdc,ambinst","US",NA,"PRESENT",350,"UCSB","2270282102","https://cch2.org/portal/collections/individual/index.php?occid=321150","PRESERVED_SPECIMEN",1981,8,11,"1981-08-11","WGS84",NA,"UCSB038930"
"Agrostis scabra",-105.108969,39.787717,"cdc,gass84,inmafu","US",NA,"PRESENT",65,"DBG","2242390233","https://intermountainbiota.org/portal/collections/individual/index.php?occid=3276338","PRESERVED_SPECIMEN",1981,8,31,"1981-08-31","WGS84",NA,NA
"Agrostis scabra",-107.2141722,44.2614566,"cdc,cdrep,incomis,inmafu","US",NA,"PRESENT",800,"ID","4073856777",NA,"PRESERVED_SPECIMEN",1981,9,4,"1981-09-04","WGS84",NA,"83523"
"Agrostis scabra",-105.349722,23.798889,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",70,"COTECOCA","1895891236",NA,"PRESERVED_SPECIMEN",1981,9,6,"1981-09-06","WGS84","Manual de las gramíneas de Durango","217"
"Agrostis scabra",-111.66667,35.00028,"cdc,inmafu","US",NA,"PRESENT",10,"ASC","3091208886","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2075088","PRESERVED_SPECIMEN",1981,10,1,"1981-10-01","WGS84",NA,"ASC00068768"
"Agrostis scabra",-91.9983,44.161283,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265465010","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24334","PRESERVED_SPECIMEN",1980,6,26,"1980-06-26","WGS84",NA,"724932"
"Agrostis scabra",-107.707616,42.383872,"cdc,ambinst","US",NA,"PRESENT",1000,"COLO","2573397486","https://botanydb.colorado.edu/collections/individual/index.php?occid=189845","PRESERVED_SPECIMEN",1980,7,15,"1980-07-15","WGS84",NA,"01418599"
"Agrostis scabra",-92.841832,46.013408,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265462836","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24131","PRESERVED_SPECIMEN",1980,7,28,"1980-07-28","WGS84",NA,"729900"
"Agrostis scabra",-92.861009,46.026704,"cdc,gass84,ambcol","US",NA,"PRESENT",969,"MIN","2265463284","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=24339","PRESERVED_SPECIMEN",1980,7,7,"1980-07-07","WGS84",NA,"729813"
