"species","decimalLongitude","decimalLatitude","issues","countryCode","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Andropogon gerardi",-103.478797,44.380275,"cdc,txmatfuz,inmafu","US","PRESENT",969,"BHSC","2632245168","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933765","PRESERVED_SPECIMEN",1989,10,14,"1989-10-14","WGS84",NA,"BHSC0016606"
"Andropogon gerardi",-104.015341,44.558992,"cdc,txmatfuz,inmafu","US","PRESENT",658,"BHSC","2632245216","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933769","PRESERVED_SPECIMEN",1989,10,30,"1989-10-30","WGS84",NA,"BHSC0017129"
"Andropogon gerardi",-103.191667,21.741667,"cdc,cdround,elmms,gass84,typstativ,osiic,incomis,inmafu,diffown","MX","PRESENT",80,"CP","4168814422",NA,"PRESERVED_SPECIMEN",1989,11,11,"1989-11-11","WGS84","Estudio florístico de las gramíneas de Zacatecas","NO DISPONIBLE"
"Andropogon gerardi",-103.301667,21.781667,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX","PRESENT",80,"INECOL","1893681825",NA,"PRESERVED_SPECIMEN",1989,11,11,"1989-11-11","WGS84","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, A.C., Centro Regional del Bajío","129782"
"Andropogon gerardi",-96.589122,45.567854,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",227,"MIN","2265471188","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29118","PRESERVED_SPECIMEN",1988,7,19,"1988-07-19","WGS84",NA,"812604"
"Andropogon gerardi",-83.95165,45.05173,"txmatfuz","US","PRESENT",969,"MICH","1988646580",NA,"PRESERVED_SPECIMEN",1988,8,15,"1988-08-15","WGS84",NA,"1281048"
"Andropogon gerardi",-95.962931,43.652438,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469062","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=28956","PRESERVED_SPECIMEN",1988,8,9,"1988-08-09","WGS84",NA,"518777"
"Andropogon gerardi",-108.858095,40.467568,"cdc,inmafu","US","PRESENT",340,"NPS","3428565624","https://intermountainbiota.org/portal/collections/individual/index.php?occid=24526187","PRESERVED_SPECIMEN",1988,9,1,"1988-09-01","WGS84",NA,"DINO1374"
"Andropogon gerardi",-96.753726,45.513542,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",409,"MIN","2265470594","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29120","PRESERVED_SPECIMEN",1988,9,22,"1988-09-22","WGS84",NA,"812688"
"Andropogon gerardi",-100.252908,44.336094,"cdc,txmatfuz,inmafu","US","PRESENT",636,"BHSC","2632244380","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938199","PRESERVED_SPECIMEN",1988,10,1,"1988-10-01","WGS84",NA,"BHSC0024587"
"Andropogon gerardi",-89.322407,32.148163,"cdc,cdround,txmatfuz,inmafu","US","PRESENT",100,"MMNS","3707720424","https://sernecportal.org/portal/collections/individual/index.php?occid=6373203","PRESERVED_SPECIMEN",1988,10,12,"1988-10-12","WGS84",NA,"MMNS032913"
"Andropogon gerardi",-83.35921,45.07026,"gass84,txmatfuz","US","PRESENT",969,"MICH","1988963914",NA,"PRESERVED_SPECIMEN",1987,7,19,"1987-07-19","WGS84",NA,"1281036"
"Andropogon gerardi",-86.43837,46.45548,"txmatfuz","US","PRESENT",969,"MICH","1988659555",NA,"PRESERVED_SPECIMEN",1987,8,31,"1987-08-31","WGS84",NA,"1281032"
"Andropogon gerardi",-112.889992,37.225892,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",969,"RENO","4404938491","https://intermountainbiota.org/portal/collections/individual/index.php?occid=21197990","PRESERVED_SPECIMEN",1987,8,14,"1987-08-14","WGS84",NA,"101513"
"Andropogon gerardi",-106.3335,35.828047,"cdc,gass84,txmatfuz,colmafu,inmafu","US","PRESENT",800,"UNM","1843822075","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4032560","PRESERVED_SPECIMEN",1987,8,10,"1987-08-10","WGS84",NA,"UNM0094875"
"Andropogon gerardi",-113.1902,37.4244,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",969,"RENO","4404901849","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5336046","PRESERVED_SPECIMEN",1987,8,18,"1987-08-18","WGS84",NA,"13133"
"Andropogon gerardi",-112.890189,37.226469,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",969,"RENO","4404901852","https://intermountainbiota.org/portal/collections/individual/index.php?occid=5336048","PRESERVED_SPECIMEN",1987,8,19,"1987-08-19","WGS84",NA,"13135"
"Andropogon gerardi",-78.345602,39.732921,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",500,"CM","2859275670","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11687860","PRESERVED_SPECIMEN",1987,9,1,"1987-09-01","WGS84",NA,"CM327486"
"Andropogon gerardi",-96.558273,47.985145,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469512","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29115","PRESERVED_SPECIMEN",1986,7,24,"1986-07-24","WGS84",NA,"804643"
"Andropogon gerardi",-97.52436,30.3723,"gass84,incomis,inmafu","US","PRESENT",160,"PRC","4403306381",NA,"PRESERVED_SPECIMEN",1986,7,17,"1986-07-17","WGS84",NA,"00579205"
"Andropogon gerardi",-83.33837,45.05619,"gass84,txmatfuz","US","PRESENT",969,"MICH","1989070852",NA,"PRESERVED_SPECIMEN",1986,7,24,"1986-07-24","WGS84",NA,"1281033"
"Andropogon gerardi",-95.29846,39.97443,"gass84,ambcol","US","PRESENT",0.01,"KU","176874774",NA,"PRESERVED_SPECIMEN",1986,8,28,"1986-08-28","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","10737"
"Andropogon gerardi",-102.795662,49.07078,"cdc,txmatfuz,inmafu","CA","PRESENT",543,"TENN","1989906985","https://sernecportal.org/portal/collections/individual/index.php?occid=10236548","PRESERVED_SPECIMEN",1986,8,28,"1986-08-28","WGS84",NA,"TENN-V-0016181"
"Andropogon gerardi",-88.962722,42.022376,"cdc,inmafu","US","PRESENT",450,"DEK","4533909438","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20584104","PRESERVED_SPECIMEN",1986,8,13,"1986-08-13","WGS84",NA,"DEK000094768"
"Andropogon gerardi",-83.460156,39.875932,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",500,"CM","2859246594","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=21235190","PRESERVED_SPECIMEN",1986,8,4,"1986-08-04","WGS84",NA,"CM326517"
"Andropogon gerardi",-92.791852,44.927188,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470238","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29121","PRESERVED_SPECIMEN",1986,8,15,"1986-08-15","WGS84",NA,"814849"
"Andropogon gerardi",-95.012,45.309,"cdc,gass84,txmatfuz,inmafu","US","PRESENT",100,"SFV","2575149136","https://cch2.org/portal/collections/individual/index.php?occid=3756663","PRESERVED_SPECIMEN",1986,8,2,"1986-08-02","WGS84",NA,"SFV115130"
"Andropogon gerardi",-88.625101,34.234108,"cdc,gass84,txmatfuz,ambinst","US","PRESENT",965,"MISS","3925849795","https://sernecportal.org/portal/collections/individual/index.php?occid=5869936","PRESERVED_SPECIMEN",1986,8,30,"1986-08-30","WGS84",NA,"MISS0002914"
"Andropogon gerardi",-96.63842,38.0097,"gass84,ambcol","US","PRESENT",2.47,"KU","176875077",NA,"PRESERVED_SPECIMEN",1986,9,11,"1986-09-11","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","10744"
"Andropogon gerardi",-100.686667,19.896667,"cdc,cdround,gass84,typstativ,osiic,inmano","MX","PRESENT",80,"INECOL","1893681833",NA,"PRESERVED_SPECIMEN",1986,9,16,"1986-09-16","WGS84","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, A.C., Centro Regional del Bajío","NO DISPONIBLE"
"Andropogon gerardi",-99.523967,43.775409,"cdc,txmatfuz,inmafu","US","PRESENT",969,"BHSC","2632244340","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938126","PRESERVED_SPECIMEN",1985,7,28,"1985-07-28","WGS84",NA,"BHSC0015685"
"Andropogon gerardi",-95.970678,44.372537,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",426,"MIN","2265469434","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29110","PRESERVED_SPECIMEN",1985,7,24,"1985-07-24","WGS84",NA,"792223"
"Andropogon gerardi",-103.882387,44.564076,"cdc,txmatfuz,inmafu","US","PRESENT",969,"BHSC","2632245219","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933768","PRESERVED_SPECIMEN",1985,8,5,"1985-08-05","WGS84",NA,"BHSC0016970"
"Andropogon gerardi",-103.913899,44.461286,"cdc,txmatfuz,inmafu","US","PRESENT",100,"BHSC","2632245178","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933759","PRESERVED_SPECIMEN",1985,10,30,"1985-10-30","WGS84",NA,"BHSC0015663"
"Andropogon gerardi",-97.344444,17.436111,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX","PRESENT",90,"UACh","1419224425",NA,"PRESERVED_SPECIMEN",1985,11,18,"1985-11-18","WGS84","Banco de datos florísticos del Herbario CHAP","19259"
"Andropogon gerardi",-101.668333,19.616667,"cdc,cdround,gass84,typstativ,osiic,inmano","MX","PRESENT",90,"INECOL","1893681827",NA,"PRESERVED_SPECIMEN",1985,11,2,"1985-11-02","WGS84","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, A.C., Centro Regional del Bajío","NO DISPONIBLE"
"Andropogon gerardi",-78.431956,39.555926,"cdc,txmatfuz,inmafu","US","PRESENT",301,"TAWES","4067742431","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=20429332","PRESERVED_SPECIMEN",1984,7,28,"1984-07-28","WGS84",NA,"TAWES0001658"
"Andropogon gerardi",-105.099645,39.787158,"cdc,gass84,txmatfuz,inmafu","US","PRESENT",1000,"DBG","2242366182","https://intermountainbiota.org/portal/collections/individual/index.php?occid=3040674","PRESERVED_SPECIMEN",1984,8,10,"1984-08-10","WGS84",NA,"KHD00015434"
"Andropogon gerardi",-85.884454,44.946092,"gass84,txmatfuz","US","PRESENT",2.5,"MICH","1989219659",NA,"PRESERVED_SPECIMEN",1984,8,13,"1984-08-13","WGS84",NA,"1309174"
"Andropogon gerardi",-86.133691,44.724082,"gass84,txmatfuz","US","PRESENT",1.92,"MICH","1989393457",NA,"PRESERVED_SPECIMEN",1984,8,20,"1984-08-20","WGS84",NA,"1309175"
"Andropogon gerardi",-108.46253,37.34996,"cdc,txmatfuz,ambinst","US","PRESENT",1000,"COLO","2573443650","https://botanydb.colorado.edu/collections/individual/index.php?occid=29965","PRESERVED_SPECIMEN",1984,9,26,"1984-09-26","WGS84",NA,"00467779"
"Andropogon gerardi",-104.2424922,44.7382706,"cdc,cdrep,txmatfuz,incomis,inmafu","US","PRESENT",800,"ID","4073953283",NA,"PRESERVED_SPECIMEN",1984,9,12,"1984-09-12","WGS84",NA,"93258"
"Andropogon gerardi",-108.443839,37.35015,"cdc,gass84,txmatfuz,inmafu","US","PRESENT",1000,"DBG","2242366505","https://intermountainbiota.org/portal/collections/individual/index.php?occid=3040854","PRESERVED_SPECIMEN",1984,10,14,"1984-10-14","WGS84",NA,"KHD00015433"
"Andropogon gerardi",-108.459,37.3502,"cdc,txmatfuz,inmafu","US","PRESENT",1000,"DBG","2242416948","https://intermountainbiota.org/portal/collections/individual/index.php?occid=3995440","PRESERVED_SPECIMEN",1984,10,14,"1984-10-14","WGS84",NA,"KHD00053969"
"Andropogon gerardi",-104.22371,44.612284,"cdc,txmatfuz,inmafu","US","PRESENT",969,"BHSC","2632245164","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933758","PRESERVED_SPECIMEN",1984,11,24,"1984-11-24","WGS84",NA,"BHSC0013383"
"Andropogon gerardi",-103.949722,23.649722,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX","PRESENT",70,"CIIDIR-IPN","1895889584",NA,"PRESERVED_SPECIMEN",1984,11,23,"1984-11-23","WGS84","Manual de las gramíneas de Durango","NO DISPONIBLE"
"Andropogon gerardi",-104.275,23.408333,"cdc,cdround,elmms,gass84,typstativ,inmano","MX","PRESENT",70,"CIIDIR-IPN","1895681286",NA,"PRESERVED_SPECIMEN",1984,11,23,"1984-11-23","WGS84","Florística de áreas protegidas en el estado de Durango","NO DISPONIBLE"
"Andropogon gerardi",-72.809598,41.524453,"cdc,inmafu","US","PRESENT",280,"USCH","2885063307","https://sernecportal.org/portal/collections/individual/index.php?occid=26770176","PRESERVED_SPECIMEN",1983,8,22,"1983-08-22","WGS84",NA,"USCH0065598"
"Andropogon gerardi",-96.572771,48.695736,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470455","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29087","PRESERVED_SPECIMEN",1983,8,3,"1983-08-03","WGS84",NA,"753254"
"Andropogon gerardi",-95.699254,44.262693,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",476,"MIN","2265470439","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29090","PRESERVED_SPECIMEN",1983,8,6,"1983-08-06","WGS84",NA,"753685"
"Andropogon gerardi",-96.312179,44.233753,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469775","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29091","PRESERVED_SPECIMEN",1983,8,15,"1983-08-15","WGS84",NA,"753686"
"Andropogon gerardi",-95.440814,44.304783,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469414","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29092","PRESERVED_SPECIMEN",1983,8,12,"1983-08-12","WGS84",NA,"753702"
"Andropogon gerardi",-105.196631,39.747112,"cdc,cdround,txmatfuz,ambinst","US","PRESENT",100,"COLO","2573443320","https://botanydb.colorado.edu/collections/individual/index.php?occid=29959","PRESERVED_SPECIMEN",1983,8,30,"1983-08-30","WGS84",NA,"00467712"
"Andropogon gerardi",-103.931085,44.489891,"cdc,txmatfuz,inmafu","US","PRESENT",969,"BHSC","2632245177","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933749","PRESERVED_SPECIMEN",1983,9,16,"1983-09-16","WGS84",NA,"BHSC0011946"
"Andropogon gerardi",-104.014031,44.558842,"cdc,txmatfuz,inmafu","US","PRESENT",562,"BHSC","2632245180","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933752","PRESERVED_SPECIMEN",1983,9,29,"1983-09-29","WGS84",NA,"BHSC0012027"
"Andropogon gerardi",-95.743853,43.580108,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470165","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29088","PRESERVED_SPECIMEN",1983,9,5,"1983-09-05","WGS84",NA,"753632"
"Andropogon gerardi",-89.397025,32.361298,"cdc,txmatfuz,ambinst","US","PRESENT",969,"MISS","3925849058","https://sernecportal.org/portal/collections/individual/index.php?occid=5869945","PRESERVED_SPECIMEN",1983,10,18,"1983-10-18","WGS84",NA,"MISS0002923"
"Andropogon gerardi",-95.990404,45.144714,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469193","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29066","PRESERVED_SPECIMEN",1982,7,25,"1982-07-25","WGS84",NA,"739802"
"Andropogon gerardi",-95.245019,45.434262,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470927","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29067","PRESERVED_SPECIMEN",1982,7,22,"1982-07-22","WGS84",NA,"739813"
"Andropogon gerardi",-95.748006,45.810665,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265468423","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29069","PRESERVED_SPECIMEN",1982,7,21,"1982-07-21","WGS84",NA,"741662"
"Andropogon gerardi",-92.499266,43.797643,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470805","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29099","PRESERVED_SPECIMEN",1982,7,28,"1982-07-28","WGS84",NA,"759221"
"Andropogon gerardi",-100.9550648,41.1707223,"cdc,cdrep,txmatfuz,incomis,inmafu","US","PRESENT",800,"ID","4073780675",NA,"PRESERVED_SPECIMEN",1982,8,22,"1982-08-22","WGS84",NA,"93125"
"Andropogon gerardi",-100.954494,41.162923,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",969,"CM","2858996661","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11687668","PRESERVED_SPECIMEN",1982,8,22,"1982-08-22","WGS84",NA,"CM326058"
"Andropogon gerardi",-96.235364,46.159245,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265471440","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29068","PRESERVED_SPECIMEN",1982,8,8,"1982-08-08","WGS84",NA,"741531"
"Andropogon gerardi",-91.938909,44.258107,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469350","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29084","PRESERVED_SPECIMEN",1982,8,20,"1982-08-20","WGS84",NA,"747071"
"Andropogon gerardi",-91.42281,43.767743,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469265","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29086","PRESERVED_SPECIMEN",1982,8,25,"1982-08-25","WGS84",NA,"750649"
"Andropogon gerardi",-93.180869,44.857051,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",299,"MIN","2265471102","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29093","PRESERVED_SPECIMEN",1982,8,10,"1982-08-10","WGS84",NA,"758240"
"Andropogon gerardi",-96.37649,47.448741,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469163","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29094","PRESERVED_SPECIMEN",1982,8,12,"1982-08-12","WGS84",NA,"758385"
"Andropogon gerardi",-95.943663,47.173142,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470495","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29095","PRESERVED_SPECIMEN",1982,8,6,"1982-08-06","WGS84",NA,"758516"
"Andropogon gerardi",-96.341088,47.709228,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469637","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29096","PRESERVED_SPECIMEN",1982,8,12,"1982-08-12","WGS84",NA,"758687"
"Andropogon gerardi",-95.936471,47.120798,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",248,"MIN","2265470219","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29097","PRESERVED_SPECIMEN",1982,8,12,"1982-08-12","WGS84",NA,"758711"
"Andropogon gerardi",-93.919173,44.348192,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265472096","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29098","PRESERVED_SPECIMEN",1982,8,19,"1982-08-19","WGS84",NA,"758896"
"Andropogon gerardi",-91.429591,43.765822,"cdc,inmafu","US","PRESENT",341,"UWL","4601535580","https://midwestherbaria.org/portal/collections/individual/index.php?occid=32369670","PRESERVED_SPECIMEN",1982,8,25,"1982-08-25","WGS84",NA,"UWL0011627"
"Andropogon gerardi",-107.973,33.445,"cdc,txmatfuz,colmafu,inmafu","US","PRESENT",570,"UNM","1843841386","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4051507","PRESERVED_SPECIMEN",1982,8,13,"1982-08-13","WGS84",NA,"UNM0096051"
"Andropogon gerardi",-76.313819,39.809742,"cdc,cdround,txmatfuz,inmafu","US","PRESENT",150,"MVSC","3331200948",NA,"PRESERVED_SPECIMEN",1982,8,16,"1982-08-16","WGS84",NA,"450190"
"Andropogon gerardi",-78.341997,39.674262,"cdc,txmatfuz,inmafu","US","PRESENT",90,"TAWES","4067742433","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=20429331","PRESERVED_SPECIMEN",1982,9,10,"1982-09-10","WGS84",NA,"TAWES0001657"
"Andropogon gerardi",-103.983453,44.397827,"cdc,txmatfuz,inmafu","US","PRESENT",403,"BHSC","2632245175","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933748","PRESERVED_SPECIMEN",1982,9,17,"1982-09-17","WGS84",NA,"BHSC0011421"
"Andropogon gerardi",-104.568063,38.837917,"cdc,cdround,txmatfuz,ambinst","US","PRESENT",500,"COLO","2573442053","https://botanydb.colorado.edu/collections/individual/index.php?occid=29958","PRESERVED_SPECIMEN",1982,9,9,"1982-09-09","WGS84",NA,"00467704"
"Andropogon gerardi",-86.41683,45.91822,"txmatfuz","US","PRESENT",969,"MICH","1988754242",NA,"PRESERVED_SPECIMEN",1982,9,2,"1982-09-02","WGS84",NA,"1309137"
"Andropogon gerardi",-96.4489,47.723975,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265469795","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29073","PRESERVED_SPECIMEN",1981,7,31,"1981-07-31","WGS84",NA,"745944"
"Andropogon gerardi",-93.275528,44.788737,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",277,"MIN","2265471123","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29076","PRESERVED_SPECIMEN",1981,7,20,"1981-07-20","WGS84",NA,"745970"
"Andropogon gerardi",-92.759467,43.724883,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265471252","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29082","PRESERVED_SPECIMEN",1981,7,21,"1981-07-21","WGS84",NA,"746428"
"Andropogon gerardi",-103.762364,44.489742,"cdc,txmatfuz,inmafu","US","PRESENT",352,"BHSC","2632245176","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24933746","PRESERVED_SPECIMEN",1981,8,27,"1981-08-27","WGS84",NA,"BHSC0010798"
"Andropogon gerardi",-96.290714,46.318653,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470553","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29062","PRESERVED_SPECIMEN",1981,8,6,"1981-08-06","WGS84",NA,"735616"
"Andropogon gerardi",-96.35422,46.434856,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265471319","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29063","PRESERVED_SPECIMEN",1981,8,21,"1981-08-21","WGS84",NA,"735638"
"Andropogon gerardi",-96.333183,46.420333,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265471029","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29064","PRESERVED_SPECIMEN",1981,8,18,"1981-08-18","WGS84",NA,"735806"
"Andropogon gerardi",-96.447105,47.071261,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265471328","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29074","PRESERVED_SPECIMEN",1981,8,1,"1981-08-01","WGS84",NA,"745965"
"Andropogon gerardi",-93.557059,44.087544,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470026","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29077","PRESERVED_SPECIMEN",1981,8,5,"1981-08-05","WGS84",NA,"746043"
"Andropogon gerardi",-93.184223,44.052885,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",505,"MIN","2265471176","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29078","PRESERVED_SPECIMEN",1981,8,5,"1981-08-05","WGS84",NA,"746146"
"Andropogon gerardi",-93.052191,43.875364,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",507,"MIN","2265471808","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29079","PRESERVED_SPECIMEN",1981,8,5,"1981-08-05","WGS84",NA,"746147"
"Andropogon gerardi",-94.48011,43.825466,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265468020","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29080","PRESERVED_SPECIMEN",1981,8,6,"1981-08-06","WGS84",NA,"746232"
"Andropogon gerardi",-87.10275,45.81554,"txmatfuz","US","PRESENT",969,"MICH","1989308059",NA,"PRESERVED_SPECIMEN",1981,8,18,"1981-08-18","WGS84",NA,"1309170"
"Andropogon gerardi",-103.83,24.483333,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX","PRESENT",50,"INECOL","1893681822",NA,"PRESERVED_SPECIMEN",1981,9,11,"1981-09-11","WGS84","Etapa final de la captura y catalogación del Herbario del Instituto de Ecología, A.C., Centro Regional del Bajío","58160"
"Andropogon gerardi",-104.258333,23.375,"cdc,cdround,elmms,gass84,typstativ,inmano","MX","PRESENT",70,"CIIDIR-IPN","1894533060",NA,"PRESERVED_SPECIMEN",1981,9,11,"1981-09-11","WGS84","Base de datos sobre la flora de Durango","NO DISPONIBLE"
"Andropogon gerardi",-114.697888,47.003421,"cdc,txmatfuz,incomis,inmafu","US","PRESENT",569,"MONTU","4069890247",NA,"PRESERVED_SPECIMEN",1981,9,23,"1981-09-23","WGS84",NA,"142958"
"Andropogon gerardi",-103.402718,43.781134,"cdc,txmatfuz,inmafu","US","PRESENT",339,"BHSC","2632244359","https://ngpherbaria.org/portal/collections/individual/index.php?occid=24938113","PRESERVED_SPECIMEN",1981,9,7,"1981-09-07","WGS84",NA,"BHSC0012424"
"Andropogon gerardi",-96.290981,46.347907,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",969,"MIN","2265470234","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29065","PRESERVED_SPECIMEN",1981,9,1,"1981-09-01","WGS84",NA,"735907"
"Andropogon gerardi",-93.369347,44.769771,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",478,"MIN","2265471592","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29072","PRESERVED_SPECIMEN",1981,9,6,"1981-09-06","WGS84",NA,"745885"
"Andropogon gerardi",-104.241667,23.368056,"cdc,cdround,elmms,gass84,typstativ,inmano","MX","PRESENT",70,"CIIDIR-IPN","1895681282",NA,"PRESERVED_SPECIMEN",1981,9,11,"1981-09-11","WGS84","Florística de áreas protegidas en el estado de Durango","NO DISPONIBLE"
"Andropogon gerardi",-72.76346,41.295518,"gass84,txmatfuz,osiic,colmafu,inmafu","US","PRESENT",116,"YPM","1038950461","http://collections.peabody.yale.edu/search/Record/YU.049612","PRESERVED_SPECIMEN",1981,10,29,"1981-10-29","WGS84",NA,"YU.049612"
"Andropogon gerardi",-96.14657,47.111989,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",492,"MIN","2265469221","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29059","PRESERVED_SPECIMEN",1980,7,28,"1980-07-28","WGS84",NA,"732589"
"Andropogon gerardi",-95.485016,46.982671,"cdc,gass84,txmatfuz,ambcol","US","PRESENT",259,"MIN","2265471872","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=29060","PRESERVED_SPECIMEN",1980,7,30,"1980-07-30","WGS84",NA,"734361"
