"species","decimalLongitude","decimalLatitude","issues","countryCode","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Carex nigra",-61.386667,45.659722,"cdc,colmafu,inmafu","CA","PRESENT",50,"CM","2858986383","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11640618","PRESERVED_SPECIMEN",2000,7,11,"2000-07-11","WGS84",NA,"CM496786"
"Carex nigra",-61.239722,45.611667,"cdc,colmafu,inmafu","CA","PRESENT",100,"CM","2858982376","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11640639","PRESERVED_SPECIMEN",2000,7,11,"2000-07-11","WGS84",NA,"CM497510"
"Carex nigra",-60.2891,45.7158,"osiic,colmano,inmafu","CA","PRESENT",650,"University of Alberta Museums","883398913","https://search.museums.ualberta.ca/12-94606","PRESERVED_SPECIMEN",1984,6,25,"1984-06-25","WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","107316"
